age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
44,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
52,technician,married,unknown,unknown,yes,no,telephone,may,fri,553,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,225,1,5,1,success,-1.8,93.075,-47.1,1.41,5099.1,no
59,retired,married,professional.course,no,yes,no,cellular,aug,fri,303,2,3,2,success,-1.7,94.027,-38.3,0.905,4991.6,yes
32,blue-collar,married,professional.course,unknown,yes,no,cellular,apr,thu,73,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
46,admin.,married,high.school,no,no,no,telephone,apr,thu,268,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
39,admin.,married,university.degree,no,no,no,telephone,jun,mon,61,7,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
29,blue-collar,single,unknown,no,no,no,telephone,may,fri,299,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
34,admin.,married,university.degree,no,yes,no,cellular,may,fri,198,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
30,unknown,married,university.degree,no,yes,no,cellular,aug,mon,190,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,96,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,thu,549,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,technician,married,professional.course,no,yes,no,cellular,aug,wed,112,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,admin.,single,high.school,no,no,no,cellular,jul,mon,419,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36,entrepreneur,married,basic.6y,no,yes,no,telephone,may,tue,284,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
29,admin.,single,university.degree,no,no,no,cellular,may,wed,132,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
46,management,divorced,university.degree,no,yes,no,cellular,nov,mon,210,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
36,admin.,single,high.school,no,no,no,telephone,jul,fri,219,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,admin.,single,university.degree,no,no,no,cellular,may,wed,109,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
34,technician,single,unknown,no,yes,no,cellular,aug,thu,320,2,3,1,success,-2.9,92.201,-31.4,0.851,5076.2,yes
53,self-employed,married,university.degree,no,no,no,cellular,aug,thu,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
54,blue-collar,divorced,basic.4y,no,no,no,telephone,may,thu,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,405,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
25,services,single,high.school,no,no,no,cellular,may,fri,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,271,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
30,blue-collar,single,basic.9y,unknown,unknown,unknown,cellular,nov,thu,93,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
31,admin.,divorced,university.degree,no,no,no,cellular,may,tue,290,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
44,services,married,high.school,unknown,yes,no,cellular,aug,tue,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,656,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
32,admin.,single,university.degree,no,no,no,cellular,may,tue,63,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
36,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,379,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,single,basic.9y,no,no,no,telephone,may,mon,214,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,634,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
45,services,married,university.degree,unknown,yes,no,telephone,jul,mon,317,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,admin.,single,high.school,no,no,no,cellular,jul,thu,98,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,88,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
57,technician,married,professional.course,unknown,no,yes,telephone,may,tue,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,entrepreneur,single,high.school,no,yes,no,telephone,jul,thu,153,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,134,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
57,admin.,divorced,university.degree,no,no,no,telephone,nov,tue,119,1,999,0,nonexistent,-0.1,93.2,-42,4.343,5195.8,no
32,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
33,admin.,single,university.degree,no,no,no,cellular,aug,thu,402,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
49,technician,married,professional.course,no,yes,no,telephone,may,tue,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,technician,single,unknown,no,yes,no,cellular,nov,fri,254,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
44,blue-collar,divorced,basic.4y,unknown,yes,yes,telephone,may,fri,393,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33,admin.,single,university.degree,no,yes,no,telephone,may,tue,76,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,admin.,married,high.school,no,yes,no,telephone,jul,mon,132,10,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
36,blue-collar,married,high.school,no,no,yes,telephone,may,tue,100,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,admin.,married,university.degree,no,yes,no,telephone,may,mon,261,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,services,married,high.school,no,no,yes,cellular,may,fri,196,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
75,retired,married,basic.4y,no,no,yes,cellular,aug,fri,714,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
48,admin.,single,university.degree,no,yes,no,telephone,may,thu,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
35,admin.,married,high.school,no,yes,yes,telephone,jun,mon,92,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
38,technician,married,professional.course,no,no,no,cellular,aug,fri,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
43,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,217,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,535,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
46,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,394,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,admin.,married,university.degree,no,no,no,cellular,nov,fri,206,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
27,unknown,single,university.degree,no,yes,no,cellular,jun,wed,665,4,3,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes
54,blue-collar,divorced,high.school,unknown,no,no,cellular,jul,fri,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,admin.,single,high.school,no,yes,no,telephone,may,fri,541,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
70,retired,divorced,professional.course,no,yes,no,telephone,sep,wed,380,4,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,no
35,blue-collar,married,unknown,no,no,no,telephone,may,wed,146,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,50,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
26,services,single,university.degree,no,yes,no,telephone,may,tue,139,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
30,management,divorced,high.school,no,no,yes,telephone,may,wed,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jun,fri,430,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
27,blue-collar,single,basic.4y,no,no,no,cellular,jul,thu,451,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
38,management,married,university.degree,no,yes,no,cellular,may,fri,1276,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
31,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,114,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
37,blue-collar,married,high.school,no,yes,no,cellular,may,fri,466,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
33,admin.,single,professional.course,no,yes,no,cellular,jul,thu,134,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
34,technician,single,professional.course,no,no,yes,telephone,may,tue,3,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,single,university.degree,no,no,no,cellular,may,fri,208,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
40,admin.,married,high.school,no,yes,yes,telephone,may,fri,498,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
30,technician,married,professional.course,no,no,no,telephone,may,tue,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,122,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
66,retired,married,basic.4y,no,yes,no,cellular,mar,thu,156,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,yes
35,technician,married,professional.course,no,yes,no,cellular,may,fri,14,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,396,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,married,unknown,no,no,no,telephone,jun,fri,34,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
39,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,thu,76,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
82,retired,single,basic.4y,no,yes,no,cellular,oct,thu,185,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,no
48,blue-collar,married,unknown,no,yes,yes,cellular,aug,wed,742,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
30,services,married,high.school,unknown,no,yes,cellular,nov,thu,178,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
47,services,married,basic.4y,no,yes,yes,cellular,aug,tue,220,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
53,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,fri,16,20,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
26,management,single,basic.9y,no,yes,no,telephone,jun,wed,184,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
29,technician,single,high.school,no,no,no,cellular,aug,tue,63,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
45,technician,single,university.degree,no,no,no,cellular,may,fri,561,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
76,retired,married,university.degree,no,unknown,unknown,cellular,dec,thu,184,6,999,1,failure,-3,92.713,-33,0.712,5023.5,no
31,blue-collar,single,basic.4y,no,no,no,telephone,jun,thu,590,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
45,management,married,university.degree,no,yes,no,telephone,jun,tue,134,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
53,technician,divorced,professional.course,no,no,no,telephone,may,fri,327,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,106,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
37,services,married,high.school,no,no,no,telephone,jun,thu,201,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
36,admin.,married,university.degree,no,no,no,telephone,may,mon,227,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,blue-collar,single,basic.6y,unknown,no,no,cellular,may,mon,133,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
31,technician,single,professional.course,no,no,no,cellular,aug,wed,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
50,blue-collar,married,unknown,unknown,no,no,cellular,jul,thu,59,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
33,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,99,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
36,technician,single,professional.course,no,yes,no,cellular,nov,tue,1132,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,yes
32,admin.,single,university.degree,no,no,no,cellular,may,fri,61,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30,admin.,single,university.degree,no,no,no,cellular,jun,fri,275,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
29,self-employed,married,professional.course,no,no,no,telephone,jun,wed,632,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
35,management,divorced,university.degree,no,no,yes,cellular,aug,mon,116,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30,admin.,married,university.degree,no,no,no,cellular,jul,fri,70,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
30,blue-collar,single,unknown,no,yes,no,telephone,jun,thu,400,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
36,unemployed,married,unknown,unknown,no,no,cellular,sep,wed,344,1,999,1,failure,-3.4,92.379,-29.8,0.781,5017.5,yes
31,admin.,single,university.degree,no,no,no,telephone,may,wed,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
35,admin.,married,university.degree,no,yes,no,cellular,apr,thu,330,1,10,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
26,technician,single,university.degree,no,yes,no,cellular,dec,tue,296,1,5,1,success,-3,92.713,-33,0.707,5023.5,yes
27,services,single,high.school,no,no,no,cellular,jul,thu,377,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
40,services,married,high.school,unknown,no,no,cellular,may,thu,67,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
36,technician,married,high.school,no,yes,no,cellular,aug,wed,53,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,admin.,single,unknown,unknown,yes,no,cellular,may,wed,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
35,services,married,high.school,no,yes,no,cellular,may,thu,223,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
37,management,married,high.school,no,yes,no,cellular,apr,fri,445,1,999,2,failure,-1.8,93.075,-47.1,1.479,5099.1,no
45,management,divorced,university.degree,no,yes,yes,cellular,jul,tue,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,blue-collar,married,basic.4y,no,no,yes,telephone,jun,tue,291,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
39,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,34,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,184,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,288,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
35,blue-collar,single,unknown,no,no,no,telephone,may,thu,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
49,self-employed,married,university.degree,no,no,no,cellular,nov,thu,40,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
35,admin.,single,university.degree,no,yes,no,cellular,aug,thu,116,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
41,admin.,married,university.degree,no,yes,no,telephone,may,thu,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
34,blue-collar,married,professional.course,no,yes,no,cellular,nov,tue,135,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
31,housemaid,married,high.school,no,no,no,telephone,jun,tue,680,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
35,admin.,married,university.degree,no,yes,no,telephone,jun,fri,463,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
52,admin.,married,professional.course,no,no,no,cellular,jul,tue,606,1,999,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,yes
51,technician,married,professional.course,no,no,no,cellular,nov,wed,272,1,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
33,admin.,married,university.degree,no,yes,no,cellular,may,fri,317,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
51,admin.,married,university.degree,no,no,no,cellular,nov,tue,104,2,1,1,success,-0.1,93.2,-42,4.153,5195.8,no
33,management,married,basic.9y,no,yes,yes,cellular,may,wed,168,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
39,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,195,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
31,self-employed,single,university.degree,no,yes,no,cellular,jul,fri,85,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
36,admin.,married,university.degree,no,yes,no,cellular,aug,tue,223,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
51,unemployed,divorced,university.degree,unknown,yes,no,cellular,nov,wed,120,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
36,housemaid,married,basic.6y,no,yes,no,telephone,jun,mon,45,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
57,self-employed,married,basic.9y,unknown,yes,yes,telephone,may,tue,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin.,single,university.degree,no,no,no,telephone,jun,mon,320,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
33,services,married,basic.4y,no,no,no,telephone,may,thu,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
49,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,wed,220,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
47,services,married,basic.9y,no,unknown,unknown,cellular,aug,thu,282,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
31,admin.,single,university.degree,unknown,yes,no,cellular,aug,tue,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,technician,divorced,professional.course,no,no,no,cellular,jul,tue,77,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,technician,single,university.degree,unknown,yes,no,cellular,jul,wed,390,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
35,technician,married,high.school,unknown,yes,no,cellular,may,fri,104,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
52,technician,married,professional.course,no,yes,no,cellular,nov,fri,495,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
52,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,89,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,yes
54,blue-collar,married,basic.9y,no,yes,no,cellular,jun,fri,239,2,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,yes
46,entrepreneur,married,high.school,no,no,no,cellular,jun,tue,69,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
59,retired,married,professional.course,no,yes,yes,cellular,jun,mon,1460,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
32,technician,married,university.degree,no,yes,no,cellular,nov,mon,77,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
45,services,married,high.school,unknown,no,no,telephone,may,wed,156,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
32,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,54,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
29,management,single,university.degree,no,yes,no,telephone,jul,mon,305,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36,services,single,high.school,no,no,no,telephone,jun,wed,142,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
46,technician,married,professional.course,no,yes,no,cellular,apr,thu,369,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
70,retired,divorced,basic.9y,no,no,no,telephone,dec,wed,220,2,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,no
36,management,single,university.degree,no,yes,no,cellular,may,wed,38,1,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,no
50,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
42,blue-collar,divorced,basic.9y,no,yes,yes,cellular,nov,mon,151,3,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
52,technician,married,professional.course,no,yes,no,cellular,nov,fri,259,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
57,self-employed,single,high.school,unknown,no,no,telephone,may,wed,688,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,219,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
37,self-employed,married,professional.course,no,yes,no,cellular,aug,wed,181,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,technician,married,professional.course,no,yes,no,cellular,apr,fri,51,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
24,management,married,university.degree,no,yes,no,telephone,may,thu,921,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,308,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
45,technician,single,professional.course,no,yes,no,cellular,aug,wed,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,technician,married,university.degree,no,no,no,telephone,nov,mon,57,4,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
51,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,wed,15,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
